Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,"Age population, age 23, female, interpolated",SP.POP.AG23.FE.IN,342041.5,345270,348278,348391,345275,341504.5
Argentina,ARG,"Age population, age 23, male, interpolated",SP.POP.AG23.MA.IN,356875,360192,363512,363895,360658,356789
Argentina,ARG,"Age population, age 24, female, interpolated",SP.POP.AG24.FE.IN,338931.5,342011,345233,348240.5,348355,345197.5
Argentina,ARG,"Age population, age 24, male, interpolated",SP.POP.AG24.MA.IN,353332.5,356634,359946,363267.5,363657,360333.5
Argentina,ARG,"Age population, age 25, female, interpolated",SP.POP.AG25.FE.IN,333866.5,338894,341966.5,345188,348196,348266.5
Argentina,ARG,"Age population, age 25, male, interpolated",SP.POP.AG25.MA.IN,347736.5,353085.5,356383.5,359698.5,363017,363318
Argentina,ARG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.346,16.824,16.206,15.187,14.783,14.125
Argentina,ARG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.543,7.947,7.692,7.68,7.6,8.509
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.301,2.241,2.168,2.039,1.994,1.911
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.188,79.67,80.085,80.329,80.681,79.285
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.294,72.933,73.526,73.631,73.857,72.546
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.76,76.308,76.833,76.999,77.284,75.892
Argentina,ARG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,76.307,79.285,75.849,73.538,70.582,87.621
Argentina,ARG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,143.506,147.558,140.418,138.893,136.151,147.707
Argentina,ARG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.3,9.8,9.1,8.4,7.6,6.8
Argentina,ARG,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,9.3,8.7,8.1,7.2,6.5,5.9
Argentina,ARG,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,11.4,10.8,10.1,9.5,8.7,7.8
Argentina,ARG,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,6.6,6.4,6.2,6.1,5.9,5.6
Argentina,ARG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,11.6,11,10.3,9.5,8.6,7.7
Argentina,ARG,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,10.4,9.8,9.1,8.2,7.4,6.7
Argentina,ARG,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,12.7,12.1,11.3,10.6,9.7,8.7
Argentina,ARG,Net migration,SM.POP.NETM,5522,5215,4926,4690,4478,2344
Argentina,ARG,Number of deaths ages 10-14 years,SH.DTH.1014,844,832,810,773,721,659
Argentina,ARG,Number of deaths ages 10-19 years,SH.DTH.1019,3504,3387,3261,3106,2895,2646
Argentina,ARG,Number of deaths ages 15-19 years,SH.DTH.1519,2660,2555,2451,2333,2174,1987
Argentina,ARG,Number of deaths ages 20-24 years,SH.DTH.2024,3537,3488,3430,3346,3207,3018
Argentina,ARG,Number of deaths ages 5-14 years,SH.DTH.0514,..,..,..,..,..,..
Argentina,ARG,Number of deaths ages 5-9 years,SH.DTH.0509,671,659,640,608,565,513
Argentina,ARG,Number of infant deaths,SH.DTH.IMRT,7735,7238,6596,5823,5086,4432
Argentina,ARG,"Number of infant deaths, female",SH.DTH.IMRT.FE,3366,3129,2837,2446,2120,1855
Argentina,ARG,"Number of infant deaths, male",SH.DTH.IMRT.MA,4369,4109,3759,3377,2966,2577
Argentina,ARG,Number of neonatal deaths,SH.DTH.NMRT,4981,4677,4419,4088,3888,3541
Argentina,ARG,Number of under-five deaths,SH.DTH.MORT,8671,8133,7436,6595,5778,5037
Argentina,ARG,"Number of under-five deaths, female",SH.DTH.MORT.FE,3784,3529,3215,2795,2433,2129
Argentina,ARG,"Number of under-five deaths, male",SH.DTH.MORT.MA,4887,4604,4221,3800,3345,2908
Argentina,ARG,"Population ages 00-04, female",SP.POP.0004.FE,1780753,1786984,1783332,1764095,1731245,1689188
Argentina,ARG,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,8.17176086932151,8.11561980137137,8.01709554793701,7.85176643754179,7.6300927534564,7.37280333917491
Argentina,ARG,"Population ages 00-04, male",SP.POP.0004.MA,1884805,1889749,1883454,1860458,1823467,1777200
Argentina,ARG,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.83208668891768,8.7604767087586,8.63942266804249,8.44625821640381,8.19571920660378,7.91072961088513
Argentina,ARG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.7292121561043,24.5763205280432,24.4068430876801,24.1931513494201,23.9395441152544,23.6563980592251
Argentina,ARG,"Population ages 0-14, female",SP.POP.0014.FE.IN,5187533,5209572,5227245,5234379,5231404,5220452
Argentina,ARG,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,23.8052583088936,23.6593685177051,23.4994500331306,23.2975700545356,23.0563027423242,22.7857207896352
Argentina,ARG,"Population ages 0-14, male",SP.POP.0014.MA.IN,5478663,5503337,5522703,5530243,5526718,5514055
Argentina,ARG,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,25.6726975002547,25.512305968022,25.3326922732533,25.1066416136364,24.8402793796158,24.5443361521055
Argentina,ARG,"Population ages 0-14, total",SP.POP.0014.TO,10666195,10712909,10749948,10764622,10758123,10734508
Argentina,ARG,"Population ages 05-09, female",SP.POP.0509.FE,1716541,1728751,1744023,1762340,1780858,1797456
Argentina,ARG,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,7.87709717043141,7.85115367493877,7.8403802766116,7.84395875707613,7.84875277474698,7.84535866645678
Argentina,ARG,"Population ages 05-09, male",SP.POP.0509.MA,1817151,1830756,1846880,1865955,1885155,1901857
Argentina,ARG,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,8.51506265407062,8.48699712723463,8.47165802777215,8.47121391628429,8.47297950605258,8.46560466886097
Argentina,ARG,"Population ages 10-14, female",SP.POP.1014.FE,1690239,1693838,1699890,1707944,1719302,1733809
Argentina,ARG,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.75640026914064,7.692595041395,7.641974208582,7.60184485991768,7.57745721412083,7.56755878400357
Argentina,ARG,"Population ages 10-14, male",SP.POP.1014.MA,1776707,1782832,1792369,1803830,1818097,1834998
Argentina,ARG,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.3255481572664,8.26483213202874,8.22161157743865,8.18916948094828,8.17158066695947,8.16800187235939
Argentina,ARG,"Population ages 15-19, female",SP.POP.1519.FE,1705690,1702409,1702050,1703285,1703767,1706990
Argentina,ARG,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.82730477980869,7.73152351950797,7.65168472791051,7.5811105856942,7.5089909548228,7.45050234221728
Argentina,ARG,"Population ages 15-19, male",SP.POP.1519.MA,1788454,1785537,1785669,1787390,1788392,1792882
Argentina,ARG,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.38059125411191,8.27737040163185,8.19088086685827,8.11453661103961,8.03807276274445,7.98053047626158
Argentina,ARG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.1583072712133,64.2036604565357,64.2627108587214,64.3470942996825,64.4598576572582,64.6161477991667
Argentina,ARG,"Population ages 15-64, female",SP.POP.1564.FE.IN,13761314,13911380,14063415,14219710,14381104,14550411
Argentina,ARG,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,63.1497965315999,63.1787960700597,63.2230766525384,63.2901659120952,63.381661329267,63.5082155327598
Argentina,ARG,"Population ages 15-64, male",SP.POP.1564.MA.IN,13911426,14075232,14240976,14411209,14586325,14770305
Argentina,ARG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.188136959261,65.249798240061,65.3234909454353,65.4251581198511,65.5594092456362,65.7460443728275
Argentina,ARG,"Population ages 15-64, total",SP.POP.1564.TO,27672739,27986612,28304390,28630919,28967430,29320716
Argentina,ARG,"Population ages 20-24, female",SP.POP.2024.FE,1718095,1726314,1728499,1726455,1723630,1722668
Argentina,ARG,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.88422834492006,7.84008759655589,7.77059083487432,7.68423796079974,7.59653242387289,7.51893314009144
Argentina,ARG,"Population ages 20-24, male",SP.POP.2024.MA,1794028,1803041,1805777,1804539,1802616,1802148
Argentina,ARG,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.40671225346803,8.35851630553488,8.2831165654925,8.19238957125544,8.10200434516283,8.02177593251721
Argentina,ARG,"Population ages 25-29, female",SP.POP.2529.FE,1625806,1646598,1668429,1691262,1714840,1734687
Argentina,ARG,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.46071848470435,7.47805547015725,7.5005390675362,7.52759832226279,7.55779330431145,7.57139140122971
Argentina,ARG,"Population ages 25-29, male",SP.POP.2529.MA,1689602,1712136,1735613,1759909,1784939,1806075
Argentina,ARG,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.91737512761758,7.93709948801102,7.96127187536695,7.9897740301627,8.02255142219897,8.0392558613767
Argentina,ARG,"Population ages 30-34, female",SP.POP.3034.FE,1576964,1581856,1590339,1602923,1619105,1640199
Argentina,ARG,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.23658866758683,7.18402917817957,7.14948390533671,7.13440959822996,7.1358591369126,7.15898155816274
Argentina,ARG,"Population ages 30-34, male",SP.POP.3034.MA,1623634,1630536,1641931,1657629,1676387,1699579
Argentina,ARG,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.60825444138172,7.55882042625026,7.53155326498666,7.52543746268527,7.53465725530698,7.56521902732078
Argentina,ARG,"Population ages 35-39, female",SP.POP.3539.FE,1530068,1550810,1565172,1574867,1581846,1588611
Argentina,ARG,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.0213836857854,7.04303301397429,7.03633983761342,7.00953798909199,6.97165165776608,6.93381584584268
Argentina,ARG,"Population ages 35-39, male",SP.POP.3539.MA,1574492,1595473,1608703,1616623,1622737,1630447
Argentina,ARG,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.37797800944061,7.39627410475968,7.37913563605153,7.33927258068998,7.29352012808886,7.25749827841201
Argentina,ARG,"Population ages 40-44, female",SP.POP.4044.FE,1353510,1394360,1434935,1473591,1507774,1537685
Argentina,ARG,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.21117061763933,6.33251235362635,6.45085237841991,6.55877040848973,6.64519313124249,6.71153943876367
Argentina,ARG,"Population ages 40-44, male",SP.POP.4044.MA,1357502,1405492,1454233,1500794,1541757,1575276
Argentina,ARG,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.36117705087166,6.51556420593581,6.67058203099088,6.81342455649055,6.92955067332871,7.01191817204659
Argentina,ARG,"Population ages 45-49, female",SP.POP.4549.FE,1175940,1200433,1231266,1268309,1310948,1355581
Argentina,ARG,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.39631324913651,5.45178897029324,5.53524546590548,5.64508451669187,5.77772589151542,5.91670563967096
Argentina,ARG,"Population ages 45-49, male",SP.POP.4549.MA,1167649,1190517,1219719,1256548,1300424,1349322
Argentina,ARG,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,5.47153753724976,5.51898579535989,5.59486040903764,5.70457645328975,5.84485791552256,6.00614616274749
Argentina,ARG,"Population ages 50-54, female",SP.POP.5054.FE,1099592,1112024,1123809,1135437,1150381,1171104
Argentina,ARG,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,5.04595912695389,5.05027982195355,5.05216454577254,5.05368950803364,5.0700619462955,5.11151959622905
Argentina,ARG,"Population ages 50-54, male",SP.POP.5054.MA,1077727,1090485,1102233,1113518,1127605,1147404
Argentina,ARG,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.05016734049936,5.05525954842794,5.05595169963278,5.05523705618071,5.06810927637646,5.10736163335685
Argentina,ARG,"Population ages 55-59, female",SP.POP.5559.FE,1031976,1039450,1047417,1058450,1072090,1086249
Argentina,ARG,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.7356718186371,4.7206820494223,4.70873666952559,4.7110277578424,4.72500846532977,4.74115420180293
Argentina,ARG,"Population ages 55-59, male",SP.POP.5559.MA,981607,990599,1000247,1012859,1027447,1042084
Argentina,ARG,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.59975356410535,4.59220660587954,4.58814186673635,4.5982571215731,4.61794074671258,4.63855644446183
Argentina,ARG,"Population ages 60-64, female",SP.POP.6064.FE,943673,957126,971498,985132,996723,1006637
Argentina,ARG,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.33045775642772,4.3468040963893,4.3674392196437,4.38469926495883,4.39284441719801,4.39367236874941
Argentina,ARG,"Population ages 60-64, male",SP.POP.6064.MA,856731,871416,886852,901401,914022,925088
Argentina,ARG,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.01459038051505,4.03970135827012,4.06799673028175,4.09225267648403,4.10814472019381,4.11778238432643
Argentina,ARG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.1124805726824,11.2200190154211,11.3304460535986,11.4597543508974,11.6005982274874,11.7274541416082
Argentina,ARG,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2842695,2898113,2953457,3013399,3077184,3140206
Argentina,ARG,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,13.0449451595066,13.1618354122351,13.277473314331,13.4122640333693,13.5620359284088,13.7060636776049
Argentina,ARG,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1950337,1992734,2037017,2085562,2135975,2181333
Argentina,ARG,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,9.13916554048427,9.23789579191702,9.34381678131142,9.4682002665125,9.60031137474795,9.70961947506709
Argentina,ARG,"Population ages 65 and above, total",SP.POP.65UP.TO,4793031,4890848,4990474,5098961,5213159,5321539
Argentina,ARG,"Population ages 65-69, female",SP.POP.6569.FE,830426,844151,857256,871011,886752,902030
Argentina,ARG,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.81077427350445,3.83372974691752,3.85385365027096,3.8767630542879,3.90816943053229,3.93709177706587
Argentina,ARG,"Population ages 65-69, male",SP.POP.6569.MA,706234,719291,732113,745741,760794,775330
Argentina,ARG,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.30937245800052,3.33448095867438,3.35820949424868,3.38557475041685,3.41944814716677,3.45117481379727
Argentina,ARG,"Population ages 70-74, female",SP.POP.7074.FE,678095,696648,715351,733677,749839,764433
Argentina,ARG,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.11173614700149,3.16383986391761,3.21591006005083,3.26550550272031,3.30475408493658,3.33652307647857
Argentina,ARG,"Population ages 70-74, male",SP.POP.7074.MA,524270,539977,556287,572789,587591,599908
Argentina,ARG,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.4567008983909,2.50321844122863,2.55169229061126,2.60039347866219,2.64097516540373,2.6703299096069
Argentina,ARG,"Population ages 75-79, female",SP.POP.7579.FE,521354,530958,542262,555930,571599,588392
Argentina,ARG,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.39245985254003,2.41135560072202,2.43777632478305,2.47437477802622,2.51920025318529,2.56815698452931
Argentina,ARG,"Population ages 75-79, male",SP.POP.7579.MA,351445,358369,366873,377476,389540,401814
Argentina,ARG,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.64684946195437,1.66132419305279,1.68285149992902,1.71369522145421,1.75081714429904,1.7885678484616
Argentina,ARG,"Population ages 80 and above, female",SP.POP.80UP.FE,812819,826356,838588,852781,868995,885351
Argentina,ARG,"Population ages 80 and above, male",SP.POP.80UP.MA,368388,375097,381744,389556,398051,404281
Argentina,ARG,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.72624272213847,1.73887219896121,1.75106349652246,1.76853681597925,1.78907091787841,1.79954690320131
Argentina,ARG,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,3.72997488646058,3.75291020067796,3.7699332792262,3.79562069833481,3.8299121597546,3.86429183953116
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,0.970053991438048
Argentina,ARG,"Population, female",SP.POP.TOTL.FE.IN,21791541,22019065,22244116,22467488,22689693,22911069
Argentina,ARG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5229492569595,50.5136009485704,50.5033751741248,50.494976808453,50.4903060686299,50.4907514942702
Argentina,ARG,"Population, male",SP.POP.TOTL.MA.IN,21340426,21571303,21800696,22027014,22249019,22465694
Argentina,ARG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.4770530548016,49.4863990514296,49.4966270957849,49.505023191547,49.5096939313701,49.5092485057298
Argentina,ARG,"Population, total",SP.POP.TOTL,43131966,43590368,44044811,44494502,44938712,45376763
